# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Mar 05 20:42:08 PST 2025 [seed=1741236084154]
state	country.rates.Argentina.Brazil	country.rates.Argentina.Colombia	country.rates.Argentina.Ecuador	country.rates.Argentina.Venezuela	country.rates.Brazil.Colombia	country.rates.Brazil.Ecuador	country.rates.Brazil.Venezuela	country.rates.Colombia.Ecuador	country.rates.Colombia.Venezuela	country.rates.Ecuador.Venezuela	country.indicators.Argentina.Brazil	country.indicators.Argentina.Colombia	country.indicators.Argentina.Ecuador	country.indicators.Argentina.Venezuela	country.indicators.Brazil.Colombia	country.indicators.Brazil.Ecuador	country.indicators.Brazil.Venezuela	country.indicators.Colombia.Ecuador	country.indicators.Colombia.Venezuela	country.indicators.Ecuador.Venezuela	country.nonZeroRates
7096000	0.36660486447839274	0.5948228415382223	0.21003025660088936	2.184952046234829	1.458685336873599	0.254477574874974	0.13449435208303362	1.769931974056129	3.2307005604668175	0.34446366987759636	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0
7097000	0.39621009508836363	0.1341270063617676	0.5641116242777271	0.4117646825221383	1.256659656964254	0.601458772315917	0.36275482419704425	0.35808468383852526	0.709960504933278	0.9556051580212443	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7098000	0.9810014588365649	0.8465215294564828	0.5433629307450878	0.5089038619186101	0.5844439576389572	0.27773266210737574	0.4226770157500237	0.14304595678864712	1.004256607319513	0.3814369557386826	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7099000	0.2285960499604213	0.15409675455700653	1.194514478340325	1.0938285104156218	1.5820923142163572	1.019573842559327	0.47576468493843693	0.05394918174335706	2.7970466498796576	1.214242087346035	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7100000	0.9187357372733238	0.6954618430808588	1.841646523599779	0.9251398519330588	0.8127108542643032	2.688896643808351	0.204227001486817	0.10608040386482713	0.6003277053465779	0.2029298625182444	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
7101000	1.494835261034008	0.9880267066643564	0.4633088388550922	0.273316957864015	0.5131908229255103	1.8532053927516208	0.5458189857650353	0.03472118703940446	0.8732036464286739	1.144066472892364	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7102000	0.5008589040162419	1.4242698397006777	0.5188207787973448	0.40577716646201023	0.07625260487832634	0.580310099995253	1.3231482175742613	0.1522928331757523	1.6356336186044231	0.6869293380047256	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7103000	2.160604633070259	0.4288408452682382	0.031042526108697795	0.4930674985021107	0.05054416470236424	0.29092415127454685	0.7941735932792013	0.11947390330250296	2.06765747361442	1.2460220935358406	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
7104000	0.8137180457495068	1.7820181878218755	0.014824601431473893	0.2397993567886377	0.04461250826661346	0.7128509877286413	1.0319619379986595	1.3426293212939462	1.0259334987102962	0.9330636198137696	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
7105000	1.4847746642642856	1.9306332282998622	0.5733950737570462	1.010476249283888	0.23395520762363403	0.40063701955618225	1.3529758098504951	1.3012634699506405	0.7070869941653449	0.8361937462952672	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0
7106000	0.633685534967579	0.10276167463914145	3.0482825420499964	0.9199156658379369	0.42236309216003187	0.7456314605902249	0.502030147878559	0.32132636846227997	1.4641122897924188	1.24050362707037	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7107000	0.41439826022596216	0.699797013029118	1.058026251138466	1.3691601197312264	0.19352312244592795	0.12850147516511712	0.9321078959241927	3.0797589880176703	1.5742913562561254	0.7044457354064871	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
7108000	2.0507081414214037	2.036898602839092	0.7335843734042733	1.3135593976781377	1.9216560513656014	0.037090776892744065	1.9211731668297096	1.128525713359582	1.165617765722988	0.7080331205845549	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
7109000	1.3902920046077443	0.7941638101727381	0.6568651775501345	0.9078197292715994	0.5643877998309408	0.028460443130168774	0.8183798012719673	0.8768277536875952	2.699215975775265	1.260801788356927	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7110000	1.3789699734558107	1.0694914023875144	0.5459190233354851	1.7052523391748697	1.253022849202097	0.0071126928284011934	0.7442825068434656	0.42798932267774137	4.7553227222771435	1.363200071986745	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7111000	0.6673426029909307	0.886576758045577	0.6913848326436587	0.9641893037989553	1.1422433417448477	0.02774845649008982	0.7053146003322281	0.36269302267793196	3.207730844702368	0.3235476356370118	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7112000	0.9786207751815695	0.7274279834288508	3.1612837569138765	1.2080133891274345	2.3166533281020856	0.0070475309779165374	0.9573065530046919	1.194534875356758	1.4662600869585787	0.32784102933915016	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7113000	0.951103828026374	0.1983672476953705	1.217836376994439	0.9312155005643361	1.170204215863193	0.020911027125053078	0.9212100245705768	0.894958968891406	1.676571420335917	3.1256838870354997	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7114000	1.7861400462192183	5.645197306788063	0.42320833592043444	1.8019717745325514	0.7677029752362263	0.042898101528257356	0.7208525302119302	0.1117465689359174	0.41275299231022	0.40138996803688787	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	7.0
7115000	1.4293141816686077	0.7002310508847257	0.5842189742915609	1.0978161842984646	0.6511368393084055	0.01973455074016531	0.6036867213286577	0.39088089467261367	3.7108686030587914	1.3354646407684256	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
7116000	3.30322412248275	1.0382176819474827	0.511446309303628	1.01994272016971	2.6965872563350275	0.061633096826497334	0.8436836960336568	0.7366566832380304	2.7959431155239223	0.7878833582384198	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7117000	3.4105093627729404	1.9208086944682712	0.5361555117721308	1.4603249047183007	2.0228590488696216	0.00652992854170574	0.2878254790365547	0.7455233117845038	1.5921033342025277	1.1778144510227486	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
7118000	1.0398118389273807	1.5913103595006284	0.10653560355907174	0.07839782813409546	0.6240796129674578	0.026717894500740497	1.9122364978176016	0.4277784002366878	1.9616942802280566	0.5766659611469562	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7119000	2.9785714134409624	1.0440329077124357	0.004748508138484272	0.42847180373906096	1.2524545577395514	0.009561537247788887	0.5116926458377226	0.4233060250791385	1.9417451833897295	0.7836701775573274	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
7120000	1.4856756316361355	1.0943322106749145	0.003808247508562583	1.0771065059971128	0.6528132137579576	0.14750257575955059	0.5117994390803378	1.4691863545067814	1.334958607950179	1.42367513324381	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	7.0
7121000	2.2083053721255905	0.44449721214370935	0.1494072242412745	0.43555397047431715	0.8049948688556925	0.22626901955576043	1.1071152596013678	1.0839422499349727	2.9633656343160863	0.8880612247844538	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7122000	1.2539159268372195	1.3185804433975554	1.2138863942701268	0.4322223936640742	0.6897998123999335	0.09306317117329174	1.5865804245187036	0.41473192241512535	1.861353453575669	0.6629386175384602	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7123000	0.5478949214450791	0.2847682693663019	0.32531634639746704	1.23049430194569	1.9191982117516828	0.8665112754980208	0.28129293098216396	0.5195747994523915	1.865287142736804	0.9168609244647659	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7124000	2.5751332072891593	0.08775565266276664	0.088997946568642	1.2252041973336354	2.685837114640765	2.8119083216055607	0.40920913109597096	0.02193517867827307	1.2199982220126642	0.5028459710003569	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7125000	1.9194406662990136	0.13606561300188794	0.06802392475813912	0.7608668900174868	1.4037902799862447	0.3140578700493512	1.113850534068916	3.819282086757489E-4	0.9542141656542928	0.23699080517074278	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7126000	0.5827668432646181	0.07784952293549585	0.013620180309043831	3.1180967261904105	0.7135953753091855	0.2813634140582929	0.5526762984548452	1.2240179472350164E-4	2.077060301911639	1.1945840475141962	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7127000	0.6442004742822837	0.03290570554778204	0.02399662636205608	0.5341097002329445	1.0189313877640611	0.23857641347752093	0.20702405038877453	0.005149870133135995	4.269295050067374	0.563176310395179	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	8.0
7128000	0.9421287662439384	0.14561821419015267	0.06233964776524213	0.28986965279230464	0.07758508721603469	0.4749454738964826	0.7901345049245145	0.11038151653005415	1.4897094189351205	0.2340087480721082	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7129000	0.6054125741990171	1.692182539487239	2.297783938482786	0.2938358060137083	0.04701278822351713	0.21605722938240354	0.7618242762030394	0.8322208351496596	1.1333356337097427	0.3822101570766776	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7130000	0.9980899661982251	0.840004958425109	0.933427026175259	0.5963654905836362	0.035763122573979025	0.13222359653783933	0.2772787379955309	0.37385239799296216	1.5905241504398433	4.426046913154477	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0
7131000	1.9282585250874886	1.0204464125586739	0.899923658947483	1.1314012629607157	0.2446041297169784	0.01680732533787015	1.7325061544683178	0.6376584699365844	2.2989792847084405	0.4985966625525124	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7132000	2.816314465412743	0.2690357679714707	0.5012297544616118	0.5976261169194281	0.12755269335141511	0.010658463744714417	0.9602354853524823	0.42248920151844127	2.738331854711277	1.8915393494496238	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7133000	3.388249423634198	0.24298177888817662	0.11316542428189325	0.7097400467708269	0.009670107447636135	0.2611754918630315	0.733419529320605	0.785796850804622	2.074832284443566	0.6663260704623308	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7134000	0.4906533645833934	0.12798375925022018	0.13645918775986848	0.19024418003295288	0.04153463647831752	0.8785546823471679	0.04807796319261291	0.757910339230783	0.4991542248856152	0.24071457691547388	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7135000	0.9359186550481176	0.06497183221145317	0.4524294105272541	0.4142463241705775	0.04873671957850828	2.5000962594806215	0.4322019863814922	0.16064050222417472	1.062053451524758	0.2794990574372629	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7136000	1.2481104924620925	0.07526945045288971	0.30700990569425834	0.6922962249189947	0.0049844854620711195	0.498605020591999	0.4296782883995283	0.2999753841290161	2.362110587619986	0.7691372151656013	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
7137000	0.4605575237103973	0.11156966219599905	0.08646660740167258	1.935729224747091	0.006690900047854695	0.9842227909894411	0.8103967845093448	0.4206525592835706	1.1527926250927207	2.032652272373995	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7138000	2.106606621037448	0.011354179816809138	0.43696255608922085	1.073767198644327	0.004539584032063662	1.709188868608478	0.4069642046922025	0.22489023389400206	3.1987043917183007	1.54151018789636	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7139000	1.015653646815051	5.38768008413382E-4	0.05449953130538084	1.1739957106748016	0.012772566660483528	0.26943086988538656	0.2890559105716573	0.20742296045269	1.7548244671957376	1.1973644217573025	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7140000	1.0460558073266353	0.002313600153835417	0.06292858652409422	0.3205776444440149	0.09888899568432746	0.17430331009304695	1.047547818113838	3.380319145093894	1.7410053154259593	3.3637625479258806	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7141000	0.5555020436638536	0.004238334366596873	0.1354919137176665	0.28848689765729235	0.07601115185010832	0.11006290589370032	0.31668859988044484	2.1897394401936814	0.8858666771660801	0.742238067209303	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7142000	0.29536525769708877	0.05975744112481312	0.3023203175508582	0.6315740647904968	0.09646506410488169	0.035119321807455084	0.8104746379996307	0.7326025728363017	1.04784311844099	0.5076941587676799	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
7143000	0.4388332554474969	0.6650943335171323	0.8986916975385738	0.6599254971905131	0.047203112233441306	0.2556252173057326	0.5906359088389662	0.47192840180330164	0.28446691976872385	0.3553796788723913	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
7144000	0.6141513377952371	1.5288201284874174	0.04946775731396249	1.7607755463749708	0.31606205258490144	0.1438932548662137	0.7398894316876278	0.33177085780072413	1.5064494342240256	0.8467762757796464	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7145000	1.3540743902829264	1.356362556777925	0.3592310205507922	0.3852922667415025	1.4075158916985016	0.11856915557669648	0.2756480475633437	3.766390670424567	2.7132204621776035	1.2415598028258448	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7146000	1.138881230661408	1.7102733864518669	2.914038599481553	1.161850504267818	1.3580764999734347	0.1826068630803607	0.8216987197134776	2.256271137786405	4.1670979487771405	1.4008718977524965	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
7147000	1.868426870845888	1.5696159004303376	0.6951320105850065	0.6383552125201619	2.6316324483266684	0.08776964476586452	0.4995167410385043	6.711564271518012	4.065026796894559	2.482326991534211	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7148000	1.3678727853399077	1.5478261872694288	0.8770580541709094	0.8338981869460625	1.2398382962327685	2.9920721231915017	2.1929305512899946	0.25947133512185194	3.1897887899259074	1.4886382851258972	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
7149000	0.8067480045699126	1.0147715850663432	0.7503374782185351	1.2168223776784637	4.540875719404941	1.0543958875590713	0.3194195877055058	0.32069038215366225	2.335315471588824	1.1184367358877145	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7150000	1.938780556043677	0.5032542653516376	0.11494555349353823	1.102113209181349	1.1667949794127137	0.2582839394360458	0.47971927029880335	1.6124548690868352	3.01221274512944	1.3094785603397456	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7151000	2.8379995761861228	0.22119165491837234	0.4937957593934019	2.2010859320246112	0.7199952256478874	0.6391477645734537	0.38369100448709664	0.30910829914158444	1.5433039585090067	0.21153336931086483	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
7152000	1.8005275981121915	0.9857731787543187	0.7802027731287351	0.5432022367507782	3.757050298445262	0.9310178871145536	0.07271410946820456	0.05799895465988893	1.233293289770322	0.7795786613951197	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
7153000	2.2025690967029012	0.5745068957931649	1.120490744168106	1.0171054932055383	0.6506537639175167	1.4431884916269928	1.095635873210581	0.8108761287413114	2.1610449090875856	0.7243307092862827	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7154000	3.722175257048422	0.7402274237399551	0.12455260073548609	2.598088861585793	0.16183104393430708	0.8738009873200935	1.7243376607807892	0.4894310054340204	2.8850512592215596	4.0041588587248755	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
7155000	1.224654433790651	4.149335084687438	0.01144357023471743	0.9012542589573722	0.10917443508606033	2.7557637954644747	0.4455087018299909	1.604109121400328	0.9165209914770719	0.8679436526512331	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7156000	2.2631897827990675	1.0847924164279796	0.05464707142295763	0.21920298200058164	0.2178852391674892	3.605840668360074	1.101813542111091	0.8359168926664529	3.667792521569174	2.446726714754461	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
7157000	1.562365287184153	5.508970906594749	0.13144729126242943	0.6114527476034621	0.24336680465087973	1.063766488748402	2.9785816228345734	0.8238823742324021	2.072819990325537	1.078197375562185	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7158000	1.2437932910490053	1.026040503541556	0.15840381113262736	0.4186369294067876	1.0403361059272531	0.10166050642261183	0.2522416078977827	3.227208959799092	0.8882248078139435	0.9204108897190438	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7159000	0.9063842015674789	0.1399704189216226	0.11135533132029764	0.5332569656113345	0.48331700619664086	0.8300597884538022	1.3222279999945667	0.8219568899681647	1.3397985733104565	0.6859480985969049	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7160000	1.4316441865177865	0.0217179605842206	0.10549718120302255	0.9844828018238977	1.1969387920971688	1.1270024084447696	1.3084805858745474	0.537136589877132	0.4936216580670871	0.411794604424323	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7161000	0.8497381526996828	0.040954679669361074	0.4423508474360485	0.6037261404650683	0.7976126414530803	2.616747151775155	0.46998532335734966	0.6907850800916394	1.5719002648463811	0.7076306885445877	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
7162000	0.7666884086970733	0.5274925245190085	0.28701699001556824	2.104154729306246	0.04125303545591935	1.2100229526408015	0.9269606687458094	2.3211362680095675	1.1808614598769973	0.4938960654602318	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7163000	1.8320633170915137	0.5980964219310596	0.011533662212954265	0.34639128035905986	1.7513827614301773	1.116430877698103	0.5762792497379653	0.852034511801829	1.761067039891896	0.5995142430666671	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7164000	2.6078205775075465	0.20390521901843006	0.11573697516554286	0.9217534916035991	3.019541603144874	1.6350674366238613	1.4035935775758657	1.7127550003066185	4.220870007270853	1.000932721235475	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7165000	1.6780541792834096	0.2659743016783567	0.8977384476221668	0.7419873176011653	0.8710616922218675	1.2291452349468275	1.6458095172576872	0.16137184534323087	1.6772282153471585	1.5800272789925616	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7166000	1.4862974094910557	0.48137320989032817	2.1373318752398625	1.519741211914471	0.6954569620197322	0.5990085217856831	2.6711632023576817	0.8819520673588586	4.271077092340783	0.32214993741518294	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	7.0
7167000	0.5125418406137919	0.3752433756483017	2.0970284477177716	1.2305442717118915	0.7540650836124568	1.3013503583890906	0.528169866465752	0.9891094536116024	1.382872344991756	0.9328376201099998	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
7168000	2.6521352937740263	1.3965027662923135	1.7432175668227496	0.7708438792956009	0.5658557714883649	0.35187014189207017	0.20047930169948702	4.658058686856874	3.938350747237141	0.8639470864982555	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7169000	0.5511733287407675	0.5553958254999685	2.5376857336101923	0.3662132092820749	2.430816034745944	2.2461237139932297	0.09149756309171501	3.2930122212436626	0.8379334996863184	0.3807973204480941	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7170000	0.7455493643864441	1.744666455548619	1.0105358346081477	0.23474190351565596	0.896356280353276	0.6886712610208024	0.11751091104290456	4.660276279788717	1.0526034907600639	0.5356125725069546	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7171000	3.2086667544178886	0.2644842688335689	0.3128497402907614	0.7047390243093322	0.9014821050165728	0.8553919855621167	1.078365450784744	1.2438221340647506	2.7175714883214424	0.6531807255094311	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7172000	3.4494671046853393	0.647024542401922	0.2190055815751268	1.0319003303231509	0.3952461200265397	1.5086699082435464	0.18467848054862956	0.6238878877864601	1.1021425111134926	0.6408027732518784	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7173000	1.942145050752724	0.8355762263669568	0.18613975974904795	1.1392297454384062	0.17913934884301938	1.0072734898734517	0.11538027192152235	0.09061398781621964	2.017140323351636	0.6699819282393402	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7174000	1.3324487707777715	0.3745527829351931	0.33040169588612966	0.6202142979312597	0.11636954118937952	0.3259046280715289	0.6492626197879438	0.5240113386728721	2.421521140814684	0.7129459461991396	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
7175000	0.9033280237726873	1.2312293331377333	1.846794451040244	0.14409828898987634	0.36612518153555806	0.4890352161456784	0.25933533383305163	0.40862813445879614	0.44913458242616655	0.24218643428999975	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7176000	0.6606322167124165	0.7997374664083752	0.16587543248394768	0.09298210459511518	1.2580703253601417	0.4861253944401681	0.26302135716435304	0.7192085149726835	0.9672499476737534	0.5347053001355199	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7177000	0.22137261942662406	0.21982908108989369	0.5465922512450481	0.06720177352953656	0.24055609829462057	0.08296967065706297	0.3085446824158386	0.34980062133023726	1.3463812826731427	0.6561734622354952	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7178000	1.5812359414583543	0.20306909506179072	0.31031302746798184	0.3652998871788981	0.5561354313332336	1.029677501254356	0.5034141824561876	0.7429877763279447	2.8619790500118714	1.2642566108852418	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7179000	1.4025648836502795	0.06765162891151419	0.14979292595669316	0.16202330727174866	0.25956647655093784	0.21178340667984563	0.8180807896888532	0.2296392273220455	1.8169907909890155	0.3724206430447174	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
7180000	0.9515196906579214	0.9250706188608249	0.2204015120689305	1.470243107931165	1.403794466641465	1.0583227100941544	1.0154616156241234	0.11115212335049764	3.3569594521187427	0.7071240357227052	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
7181000	0.8625804885282037	0.39294223577780496	3.163245012407498	0.19445253057432707	1.3940042857955912	2.9811714387963675	0.5072488863798255	0.441029592381358	0.4099360308208882	0.8049606816312244	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7182000	0.9613572252532261	0.6285012960013446	0.427217774470381	1.269919878018271	2.321733479914863	1.3597274027347503	0.2670551385760618	0.4970041229192358	0.8840744849853611	1.070060847124557	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7183000	1.9262592239633993	0.3591763931500044	0.254094569306033	1.0019661892325438	1.708838780964532	0.6912846971570996	0.250740022596479	3.261071081114931	2.7518535331825	2.160179500730734	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
7184000	1.571783866351935	0.49098852494876183	0.08526920637821106	0.9321893432206342	0.889677862094052	1.6119696671703836	1.3918686313687993	1.8452309813535495	1.3887362500215243	3.049588517594207	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7185000	2.7942563586503804	2.165480023509364	0.3939489110230314	4.68943706512126	2.3002983642365145	0.4728734462757411	3.463461664699675	0.4678425072678527	2.677188982216934	2.718122041683537	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
7186000	1.7996949635907356	0.3712671450224831	2.054644306037649	2.996664159357789	2.5670766060523587	4.521971665973474	0.8762057217471765	1.8548989498140873	4.500408480542149	2.626569354628153	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7187000	0.4148641588108404	0.5679932662488512	0.4641083323213369	2.5973010171617843	1.8001747942160706	0.3738595819751183	1.0566736250720228	1.7428160896438016	0.7780006680979833	0.9205940019360391	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7188000	0.7098826373844679	0.8605332359021833	0.666992604679219	0.3298924651550299	2.5115736765221337	0.26237793539688536	2.2408869129117415	1.7538486702207325	1.3761444973184762	0.23459047954717507	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
7189000	0.39150072643880174	0.9516692303968215	3.166809509780145	1.5064953444642788	1.66526845388678	0.3230613222075753	0.18809142683035063	0.957907619627373	1.0366838046748363	1.1768495415021425	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7190000	0.3035254176144812	4.0405443739347096	0.8115166489222868	0.31038550067113047	0.3423737487301246	0.4520161519699492	0.456172572662455	0.7322931671172772	0.32897126782255626	0.4321785281390617	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7191000	1.4825204522501951	0.20236890814637468	2.2837763265104405	1.002640218317891	1.163001259211125	0.09661879697914412	0.7856490836207072	1.4234353536377213	1.290600770908042	0.8103230473822378	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
7192000	1.737078359461691	0.5203273574142234	1.8201306556757482	1.3578014948710813	0.5921191338187359	0.6237519332730191	0.3675231127574326	3.47811069446387	1.4205190352901713	0.6949160922883972	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7193000	2.340312639399338	0.6243876230786101	2.3329431657324045	0.8662239107147829	0.40498981409211227	0.13179256644443313	1.447374992594382	0.8521211296277029	2.560135344983021	1.1743167322355064	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
7194000	1.3984189150850603	3.759238103764691	0.2126270122526043	0.7264514453258244	1.1338877438219368	1.11956327180794	0.43211306782805614	2.0241671977099824	0.7931520295138245	0.7228220753533693	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
